PUBCHEM_CID,unstable,canonical_smiles
40777002,0,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNS(=O)(=O)c2cccs2)nc(-c2ccncc2)n1
10366136,0,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
2365267,0,O=C1Nc2ccccc2/C1=C\c1ccc(C(=O)O)cc1
3317547,0,CCCCn1cnc2cc(NC(=O)c3cc(OC)c(OC)c(OC)c3)ccc21
53257109,0,Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(OC(F)F)c3)CC2)c1
70789472,0,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(C)(=O)=O)cc3)c3ccccc3n2)cc1C
70701466,0,CNc1oc(-c2cccc3ccccc23)nc1C(=O)OC
3116398,0,O=C(Nc1ccc2oc(-c3ccccc3F)nc2c1)c1ccc([N+](=O)[O-])o1
70789701,0,COc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1
3246346,1,COc1cc2c3cc1Oc1c(O)c(OC)cc4c1[C@@H](Cc1ccc(cc1)Oc1cc(ccc1O)C[C@H]3N(C)CC2)N(C)CC4
71705536,1,O=C(NCCc1ccccn1)C1CC(=O)N(c2n[nH]c3cc(Br)ccc23)C1
42654957,1,Nc1nc2c(s1)C(c1ccc(F)c(F)c1)CC(=O)N2
26742466,1,Cc1nc(-c2ccco2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)NC2CCCCC2)n1
16019052,1,Cc1ccc(-n2c(=O)c3oc4ccccc4c3n(CC(=O)Nc3ccc(F)c(Cl)c3)c2=O)cc1C
15990034,1,O=C1C(c2ccc(C(F)(F)F)cc2)=C(Nc2ccc(Cl)cc2)c2ccccc21
71296019,1,Fc1cccc(F)c1Nc1nc(-c2ccncc2)nc2ccccc12
70701358,1,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccc(C4CCNCC4)cc3)cc2)c1O
70789724,1,CCOc1ccc(CCNC(=O)c2cc3cnccc3n2Cc2cccc(C)n2)cc1OCC
70789733,1,CCOc1ccc(CCNC(=O)c2cc3ccncc3n2Cc2cccc(C)n2)cc1OCC
16034349,1,Cc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2ccc(Br)cc2)cc1
54677920,1,COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2Cl)OC1(C)C
166558,1,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1
805276,1,CC(C)C(=O)Nc1cccc(NC(=O)c2cc3ccccc3o2)c1
16023551,1,Fc1ccc(CNc2ncnc3onc(-c4ccc(F)cc4)c23)cc1
36649951,1,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3cc4c(cc3Cl)NC(=O)C4)CC2)cc1
49852897,1,Cc1cc(C)nc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1
70701461,1,N#Cc1nc(-c2cccc3ccccc23)oc1NC1COC1
136259031,1,Oc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F
70789645,1,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1OCC(F)(F)F
15991077,1,COc1cccc(C(=O)Nc2ccc3oc(-c4ccc5ccccc5c4)nc3c2)c1
59422203,1,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F
134806245,1,O=C(NCCCn1ccnc1)c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1
46907673,1,O=S(=O)(c1ccccc1)N1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1
3246584,1,COc1ccc(C[C@@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H]3C(=O)N(C)[C@@H](Cc4ccc(O)c(c4)Oc4ccc(cc4)[C@H]3O)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N2C)cc1
53137466,1,COc1cccc(C(=O)Nc2ccc3c(N4CCOCC4)ncnc3c2)c1
87052503,1,COc1ccc2c(c1)CCc1c-2n[nH]c1C(=O)N1CCc2c(nc3cc(-c4ccccc4)[nH]n3c2=O)C1
1474853,1,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC
71268957,1,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C
91903489,1,Cc1ccc(-c2nc(C)c(C(=O)Nc3ccc4c(c3)C(=O)N3CCC[C@H]3C(=O)N4)s2)cc1
46926056,1,CC1=C(C(=O)Nc2nccs2)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1
46926059,1,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1
71296007,1,Fc1ccc(Nc2nc(-c3ccnc4ccccc34)nc3ccccc23)cc1F
70789376,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cccc(F)c3)cs2)cc1
71295997,1,Fc1ccc(Nc2nc(-c3ccncc3)ncc2-c2ccccc2)cc1F
134790917,1,O=C(NCc1cccnc1)c1nc(-c2ccc(Cl)nc2)c2cnccn12
9954280,1,O=C(O)c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(Cl)cc1
4901885,1,COc1ccc(Cl)cc1NC(=O)c1sc2nc3c(cc2c1N)N1CCC3CC1
234846,1,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5cc(OC)c(OC)cc45)C3CC12
16009501,1,Cn1nc(-c2ccccc2F)c2cc(C(=O)Nc3cc(F)ccc3F)sc21
46907665,1,CNC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1
3233084,1,N#Cc1cccc(-c2nccc(-n3ccnc3)n2)c1
930080,1,COc1ccccc1C(=O)Nc1nc2nc(C)cc(=O)n2[nH]1
53257121,1,Cc1cc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)nc2ccccc12
8182575,1,O=C1Nc2ccccc2/C1=C\c1cc(Br)c(O)c(Br)c1
72710609,1,Cc1cccc2c1NC(=O)/C2=C/c1cc(Cl)c(O)c(Cl)c1
70789691,1,Fc1ccc(Nc2nc(-c3ccnc(N4CCCCC4)c3)nc3ccccc23)cc1F
70789678,1,COc1nccc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)c1OC
16015040,1,CCOC(=O)N1CCN(Cc2nc3cc(NC(=O)c4ccc(OC)cc4)ccc3n2C(C)C)CC1
46907679,1,NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCCC4)c3)s2)CC1
42654396,1,Nc1nc2c(s1)C(c1cccc(Cl)c1Cl)CC(=O)N2
15991374,1,CCCCOc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN(C)C)cc1OCC
124050558,1,COC[C@@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@H]1c1nc(C)no1
16023208,1,COc1ccc(C2c3[nH]c4ccc(OC)cc4c3CCN2C(=O)Nc2ccccc2)cc1
5300038,1,N#Cc1cccc(NC(=O)c2sc3nc4c(cc3c2N)N2CCC4CC2)c1
46907762,1,C#Cc1ccc(NC(=O)c2cnn3c(C)cc(C)nc23)cc1
2951020,1,COc1cc(CNCCO)cc(Cl)c1OCc1ccc(Cl)cc1Cl.Cl
137299321,1,O=c1[nH]c(C2CCN(CC3CCCCC3)CC2)nn1Cc1ccccc1
44144354,1,NC(=O)C1CCN(c2nc(-c3ccccc3N)cs2)CC1
16010511,1,CC(=O)N1CCc2c(sc3c2c(=O)n(-c2ccccc2)c(=O)n3Cc2cccc(C(F)(F)F)c2)C1
1313916,1,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NC(=O)C1CCCCC1
50801997,1,COCCCNC(=O)c1cc2cc(S(=O)(=O)N(C)C)ccc2n1C
70701415,1,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccc(Cl)c2Cl)cc1
70789395,1,Nc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
70789669,1,Fc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)c(Cl)c1
71771101,1,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3cccc(C#N)c3)c2)c1C
72551585,1,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C
59473233,1,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1
134801994,1,Cc1noc(C)c1[S+](=O)([O-])N1CCC2(CC1)CC(c1cccc(C(F)(F)F)c1)=NO2
46907752,1,N#CC1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1
16029343,1,Cc1noc(/C=C/c2ccccc2F)c1S(=O)(=O)N1CCC(C(=O)Nc2ccc(C#N)cc2)CC1
74244241,1,CN1CCN(Cc2ccc(-c3ccc(C(C)(C)C#N)cc3)nc2)CC1
75490816,1,COc1ccc(C(=O)NC2CCCc3c2[nH]c2ccccc32)cc1OC
775994,1,Cc1ccc(O)c(-c2cc(-c3ccccc3C)[nH]n2)c1
134807625,1,Cc1cc2c(-c3cccc(O)c3)nc(-c3c(C)noc3C)cc2[nH]1
11835320,1,O=C(/C=C/c1cn(CC(O)CN2CCCCCC2)c2ccccc12)c1ccc(Br)cc1
134789021,1,C#CCNC(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12
134798526,1,O=C(NCc1ccccc1)c1cn2cc(-c3ccccc3)sc2n1
663999,1,CC(C)Nc1oc(-c2cccc3ccccc23)nc1C#N
4566836,1,Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1
46926031,1,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1
49852801,1,Cc1ccnc(NC(=S)N2CCC(c3cccc(C(F)(F)F)c3)CC2)c1
53257140,1,Cc1ccnc(NC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c1
70789382,1,Cc1ccc(S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
2304856,1,COc1ccc(Cl)cc1C(=O)Nc1nc(-c2ccccc2)cs1
72710616,1,O=C1Nc2ccccc2C1Cc1cc(Cl)c(O)c(Cl)c1
1079725,1,O=S(=O)(Nc1nccs1)c1ccc(NCc2ccccc2O)cc1
946390,1,COc1cccc(-c2nc(-c3cc4cc(OC)ccc4[nH]c3=O)no2)c1
70701442,1,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2ccc(Cl)c(Cl)c2)cc1
70789449,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3nc4ccccc4s3)cs2)cc1
71296004,1,Fc1ccc(Nc2nc(-c3ccncc3)cc3ccccc23)cc1F
72187558,1,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccccc4)sc3C)ccc21
70789656,1,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1ccc(F)c(F)c1F
72187532,1,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1Cl
4898908,1,Nc1c(C(=O)Nc2ccc(Cl)cc2)sc2nc3c(cc12)N1CCC3CC1
4462741,1,Cc1ccccc1C(=O)Nc1sc2c(c1C(=O)NCc1ccco1)CCC(C(C)(C)C)C2
137299536,1,COc1ccc(-n2nc(C3CCCN(C(=O)c4ccc(C)cc4)C3)[nH]c2=O)cc1
42654366,1,Nc1nc2c(s1)C(c1ccc(Br)cc1)CC(=O)N2
42654528,1,Nc1nc2c(s1)C(c1c(Cl)cccc1Cl)CC(=O)N2
72714058,1,CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C
868286,1,Cc1ccc(-c2cc(C(=O)Nc3ccccn3)c3ccccc3n2)cc1
16033939,1,COCC(C)Nc1ncnc2c1cnn2-c1ccc(C)c(C)c1
134787910,1,O=C(c1nc(-c2ccc(Cl)cc2Cl)c2cnccn12)N1CCOCC1
54685215,1,O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O
60202647,1,CC1CCC(n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1
57748689,1,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O
137299525,1,COc1ccc(-n2nc(C3CCCN(C(=O)c4cccc(OC)c4)C3)[nH]c2=O)cc1
57519531,1,C[C@]1(CO)CN(c2cc(C(=O)Nc3ccc4c(c3)-c3c(c(C(N)=O)nn3-c3ccc(F)cc3)CC4)c(Cl)cn2)C[C@@]1(C)CO
117637389,1,CCCOC(c1cc2nccc(C(=O)O)c2[nH]1)c1ccccc1Cl
70777500,1,COc1cc2cc(CN3CCC(N(C)C)C3)c(-c3cccc(Cl)c3)nc2cc1OC
1177165,1,Cc1c(NC2=C(Cl)C(=O)N(c3ccccc3)C2=O)c(=O)n(-c2ccccc2)n1C
3596188,1,CCOC(=O)N1CCN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2CCC(C)C)CC1
16033949,1,CC(Nc1ncnc2c1cnn2-c1cccc(Cl)c1)c1ccccc1
46907708,1,CC(C)Oc1cccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)c1
70789414,1,Cc1ccc(-c2cc(C(=O)Nc3ccc(-n4cncn4)cc3)c3ccccc3n2)cc1C
70789416,1,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)Nc3nc(-c4ccc(Cl)cc4)cs3)c2)cc1
70789502,1,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)Nc3nc(-c4ccccc4)cs3)c(Cl)c2)cc1
71660754,1,O=C(Nc1ncc([S+](=O)([O-])N2CCOCC2)s1)c1cccc(Br)c1
72710615,1,O=C1Nc2ccccc2/C1=C\c1cc(F)c(O)c(F)c1
70789542,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(N3CCOCC3)cc2)cc1
17361469,1,O=C(Nc1ccc(C(=O)Nc2nccs2)cc1)c1ccc2ccccc2c1
70789541,1,Cc1ccc(S(=O)(=O)n2cc(C(=O)Nc3nc(-c4ccccc4)cs3)c3ccccc32)cc1
70789668,1,Fc1ccc(-c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)c(F)c1
71771098,1,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccc(Br)cc1
24762166,1,NC1CCC(Nc2nc(Nc3ccc(C(=O)N4CCCCC4)cc3)c3ncn(-c4cccc(F)c4)c3n2)CC1
134807770,1,COc1ccc(-c2ccc3ncc(Nc4ccncc4)n3n2)cc1OC
137299452,1,COc1ccc(-n2nc(C3CCN([S+](=O)([O-])c4c(C)noc4C)CC3)[nH]c2=O)cc1
56593335,1,CCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1
16033976,1,Cc1ccc(-n2ncc3c(NCCCn4ccnc4)ncnc32)cc1Cl
15989530,1,O=C(NCC1CCN(Cc2cccc(Cl)c2)CC1)Nc1ccc(F)c(Cl)c1
72710568,1,Cc1nc([C@](C)(O)CO)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
134807450,1,O=C(NCCCn1ccnc1)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1
621867,1,Cc1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1
71829149,1,COc1ccc(C(=O)NC2CCCc3c2[nH]c2c(Cl)cccc32)cc1OC
1285940,1,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C/c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1
20919964,1,CCN1CCN(C(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)CC1
90216621,1,O=C(O)c1ccncc1Nc1nn(CCN2CCC(F)(F)CC2)c2ccc(F)cc12
5302298,1,Nc1c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)sc2nc3c(cc12)N1CCC3CC1
392622,1,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
3234283,1,COc1ccc(C(=O)N2CCC3(CC2)CN(c2cccc(-c4ccccc4)c2)C3)cc1
1357397,1,O=C(O)c1ccccc1-c1ccc(/C=c2\sc3nc4cc(Br)cnc4n3c2=O)o1
53255391,1,Cc1cc(NC(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1
70789344,1,Cc1ccc(S(=O)(=O)Nc2cc(Cl)cc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1
71660767,1,CCc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1
72710614,1,Cc1ccc2c(c1)/C(=C\c1cc(Cl)c(O)c(Cl)c1)C(=O)N2
72187553,1,Cc1ccccc1C(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCCO5)sc3C)ccc21
70789648,1,Cc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1
70789527,1,Cc1ccc([S+](=O)([O-])n2cc(Cc3ccc(-c4ccccc4)cc3)c3ccccc32)cc1
32874585,1,COc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1NS(C)(=O)=O
134808756,1,OCc1cccc(-c2cc(-c3cccnc3)c3cncn3c2)c1
134808360,1,Cn1ccc2c(C(=O)NCC3CCC(=O)N3)nc(-c3ccccc3C#N)cc21
25227462,1,Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1
134791156,1,O=C(NC1CC1)c1nc(-c2cccnc2)c2ccccn12
9884685,1,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
25169383,1,Clc1ccc2ncc(-c3cccc(NC4CCNC4)n3)n2c1
619526,1,O=C1Nc2cc(Cl)ccc2Nc2cscc21
73777259,1,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12
134805490,1,COc1cc(F)ccc1-c1nc(-c2c(C)noc2C)cc2c1cc(C)n2C
73549,1,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
73051434,1,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2
2118,1,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
53328059,1,CSc1nc(N)cc(Oc2ccc(-c3nc(Nc4cccc(C(F)(F)F)c4)n[nH]3)cc2)n1
46907758,1,CN(C)c1cccc(-c2cc(N3CCC(C(N)=O)CC3)ncn2)c1
220995,1,COc1cc(C2c3cc(O)c(OC)cc3CC3C(=O)OCC32)ccc1O
9616943,1,O=[N+]([O-])c1ccc(/C=N/n2c(CO)nc3ccccc32)s1
3233188,1,Cc1cnc(CNc2nc(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc23)cn1
763700,1,CCOc1ccc(CNc2ccc3c(c2)ncn3C)cc1
9934458,1,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O
46926050,1,COc1ccc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Br)cc1
53257139,1,Cc1ccnc(NC(=S)N2CCN(c3cc(F)cc(Cl)c3)CC2)c1
57383414,1,CCN1C(=O)c2ccccc2[S@](=O)c2ccc(C(=O)NCc3ccc(C#N)cc3)cc21
60167918,1,Fc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-n2ccnn2)cc1
60167866,1,Cc1cnc(-c2ccccc2C(F)F)nc1NCc1ccc(-n2ccnn2)cc1
70701399,1,Cc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O
71296014,1,Cn1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)cn1
3163563,1,COC(=O)C1=C(C)NC(=O)CC1C(=O)Nc1ccc(Cl)cc1
70701437,1,O=[S+]([O-])(Nc1ccc2ccccc2c1)c1ccc(NCc2ccc(Cl)cc2O)cc1
70701361,1,O=S(=O)(Nc1ccc(-c2ccccc2)cc1)c1ccc(NCc2ccc(Br)cc2O)cc1
70789346,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(-n3cncn3)cc2)cc1
72183108,1,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1
71771078,1,CC(=O)c1ccc(N[S+](=O)([O-])c2cccc(NC(=O)c3[nH]c(C)c(C(C)=O)c3C)c2)cc1
42992585,1,COc1ccc(NC(=O)c2cccnc2)cc1S(=O)(=O)Nc1ccc(Br)cc1
6485805,1,Cc1nc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)[nH]n2c(=O)c1Cl
136665423,1,O=C(Nc1cccc(OC(F)(F)F)c1)c1cc(-c2ccc[nH]2)n[nH]1
3246294,1,C[C@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@]43C)[C@]1(O)CC[C@@]2(O)C(=O)CO
71577426,1,O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1
53299062,1,COc1cccc(-c2noc(Nc3ccc4c(c3)OCCO4)n2)c1
134810628,1,NC(=O)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1
3474778,1,COc1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1
15988620,1,COc1cc(-c2nc(Cn3nnc(C(=O)Nc4cc(C)cc(C)c4)c3C)c(C)o2)cc(OC)c1OC
11647992,1,Cl.O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
7601970,1,O=C1CCc2cc(S(=O)(=O)Nc3ccc(F)c(Cl)c3)ccc2N1
46990893,1,CCn1ncc(NC(=O)Cn2ncc3cc(-c4cccc(OC)c4)ccc32)n1
134806302,1,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1O
707153,1,CCOC(=O)c1c[nH]c2c3c(ccc2c1=O)CCCC3
44887534,1,O=C(NCCc1nc2ccccc2n1CCO)C1CCCCC1
20963222,1,COc1ccc(-c2nc(NC(C)c3ccccc3)c3ccccc3n2)cc1
71582801,1,COc1ccc(Nc2nc(-c3cccc(OC)c3)no2)cc1
15990190,1,Cc1ccc(Nc2nc(C)c(NC(=O)c3ccc(C)cc3)c(Nc3ccc(C)cc3)n2)cc1
15990919,1,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2ccc(Cl)cc2Cl)cc1
3559,1,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
3234639,1,Cc1cnc(CNc2nc(-c3ccccc3Cl)nc3ccccc23)cn1
1321124,1,O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1
16016037,1,CC(C)(C)C1CCc2nc(NC(=O)c3cccc(Cl)c3)sc2C1
49853258,1,Cc1ccnc(NC(=S)N2CCC(Nc3cccc(C(F)(F)F)c3)CC2)c1
53257120,1,COc1ccnc(NC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c1
43462960,1,O=C1Cc2cc(C(=O)c3ccco3)ccc2N1
16556940,1,COc1ccc(OC)c(C(=O)Nc2nc(-c3ccccc3)cs2)c1
49808485,1,CC(C)c1ccc(-n2ncc3c(=O)n(CC(=O)Nc4cc(F)ccc4Cl)cnc32)cc1
70789455,1,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3cc4ccccc4o3)cs2)cc1
72710612,1,O=C1Nc2ccccc2/C1=C\c1ccc(O)c(F)c1
70701421,1,O=S(=O)(Nc1ccc(C2CCNCC2)cc1)c1ccc(NCc2cccc(Cl)c2O)cc1
72183100,1,CC(=O)N1CCc2cc(-c3nc(NC(=O)Cc4ccc5c(c4)OCO5)sc3C)ccc21
70789556,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(F)cc1
70789450,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1cccnc1
70789661,1,Fc1ccc(Nc2nc(-c3ccncc3F)nc3ccccc23)cc1F
70789499,1,Cc1cc(F)ccc1S(=O)(=O)Nc1cnccc1C(=O)Nc1nc(-c2ccccc2)cs1
70789452,1,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1
70789697,1,Fc1ccc(-c2nc(-c3ccncc3)nc3ccccc23)cc1F
3231830,1,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1F
16025807,1,CCOc1ccc(-c2nc(SCC(=O)Nc3ccc(C)c(C)c3)n3[nH]c(=O)cc3n2)cc1
56593309,1,CCOc1ccccc1C(=O)Nc1ncccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1
49853265,1,Fc1ccc(CNc2nc(-c3ccccc3C(F)(F)F)nc3ccccc23)cc1
134806797,1,COc1cc(-c2nc(-c3c(C)noc3C)cc3c2cc(C)n3CCN(C)C)ccn1
134791361,1,CC(C)NC(=O)c1nc(-c2ccc(Cl)nc2)c2ccccn12
44142150,1,Cn1nnnc1Sc1ncnc2scc(Br)c12
3159463,1,CC(C)(C)c1ccc(OCc2nn3c(-c4ccncc4)nnc3s2)cc1
2168035,1,O=C(Nc1nc(-c2ccc(Cl)s2)cs1)c1cccs1
56593322,1,CCCCOc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1
134809651,1,O=C1NCc2ccc(-c3cc4c(ccn4Cc4cccnc4)c(C4=CCOCC4)n3)cc21
134805007,1,COc1ccc(Nc2cc3c(nc2OC)nc(CCc2ccccc2)n3C)cn1
71226662,1,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12
46907715,1,NC(=O)C1CCN(c2nccc(-c3ccc(Br)cc3)n2)CC1
9196193,1,Fc1ccc(-c2csc3ncnc(NCc4ccc5c(c4)OCO5)c23)cc1
636411,1,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1
75466029,1,O=C(C1CC(=O)N(c2n[nH]c3ccccc23)C1)N1CCC(c2noc3cc(F)ccc23)CC1
586278,1,COCc1cc(C)nc(SCC(=O)c2ccc(O)c(O)c2)c1C#N
70701362,1,C=CCc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O
71296008,1,FC(F)(F)Oc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1
70789482,1,Cc1ccc(S(=O)(=O)Nc2cncc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1
72187546,1,COc1cccc(CC(=O)Nc2nc(-c3ccc4c(c3)CCN4C(=O)c3ccccc3C)c(C)s2)c1
